account_id,visit_cnt,last_visit_date,revenue
675829,4,2020-11-29,390
668533,2,2021-01-12,1630
668613,7,2020-12-25,130
679563,8,2021-01-31,130
679867,1,2021-01-16,60
680059,1,2021-01-22,10
680171,2,2021-01-27,30
680235,2,2020-12-03,50
675437,1,2020-12-01,990
675506,7,2021-01-21,110
675538,9,2020-12-30,130
675730,21,2021-01-24,400
679569,1,2020-11-20,30
679601,6,2020-12-27,60
679921,4,2020-12-08,190
679969,3,2020-12-16,50
680033,1,2021-01-18,20
680065,1,2021-01-12,140
680257,3,2021-01-10,200
675363,1,2021-01-06,80
675427,4,2020-12-19,1010
675528,2,2021-01-30,500
675608,6,2021-01-27,110
675672,2,2020-12-18,200
675752,1,2020-12-06,290
675768,5,2020-11-15,90
679781,9,2021-01-27,270
679845,1,2020-12-18,120
679877,2,2020-12-11,130
679925,7,2020-12-05,150
680069,7,2020-11-09,180
675516,1,2020-12-01,390
675564,1,2020-11-19,410
675596,1,2020-12-04,30
675644,2,2020-12-12,280
675676,2,2020-12-29,30
675708,3,2020-12-07,570
675724,4,2020-12-13,300
675756,1,2020-11-11,340
675852,1,2020-12-07,490
679831,5,2020-11-20,140
679847,3,2020-12-06,70
679927,3,2021-01-14,90
680023,3,2021-01-30,120
680039,2,2020-12-08,50
680135,9,2021-01-16,360
680231,2,2020-11-05,310
675353,7,2021-01-05,300
675369,3,2020-12-11,30
675417,3,2021-02-04,40
675598,2,2020-11-20,120
675758,1,2021-01-21,310
679538,1,2020-12-15,20
679714,1,2021-01-12,20
679922,2,2020-11-10,150
679954,11,2020-12-14,290
680050,6,2020-12-10,230
680098,3,2021-01-24,160
680114,1,2020-12-13,90
680178,3,2021-01-13,110
680210,2,2020-11-18,270
675577,1,2021-01-23,720
675593,1,2020-12-12,180
675737,6,2021-01-01,220
675769,11,2021-01-23,150
668573,2,2020-12-30,30
668621,7,2020-12-28,200
679587,8,2021-01-13,220
679811,4,2020-12-27,120
679923,8,2021-01-04,360
680067,2,2020-12-03,30
680259,1,2020-11-15,70
675482,2,2021-01-05,110
675530,1,2020-12-22,90
675594,6,2020-12-24,220
675642,1,2020-11-16,80
675738,2,2020-12-07,50
675770,14,2020-12-04,200
675786,9,2021-01-08,90
675818,1,2021-01-16,20
679572,2,2020-12-02,30
679828,5,2020-12-17,360
679876,2,2021-01-28,90
679908,2,2020-11-10,150
680132,3,2020-12-13,60
680228,1,2020-12-07,70
680244,3,2020-12-12,70
680260,3,2021-01-29,180
675430,9,2021-02-09,410
675563,1,2020-12-16,70
675595,2,2021-01-12,180
675627,1,2020-11-10,700
675643,6,2020-12-06,890
675659,6,2021-01-30,130
675723,8,2020-11-19,190
675771,2,2021-01-24,140
679775,1,2021-01-11,350
679855,1,2020-12-14,10
679919,1,2020-12-04,30
679935,1,2020-12-01,10
679951,3,2020-12-09,120
680031,1,2021-01-19,50
680095,10,2020-12-23,200
680111,6,2020-11-25,160
680223,1,2021-01-01,50
680255,1,2020-12-07,180
675377,2,2020-12-06,1010
675441,2,2021-01-08,290
675462,1,2021-01-01,910
675494,19,2021-01-04,300
675590,1,2021-01-04,40
675750,1,2020-12-21,70
675766,5,2020-11-13,50
675798,1,2020-11-25,90
679561,10,2021-01-25,180
679801,1,2020-11-09,90
679865,7,2021-01-27,180
680137,1,2020-11-01,20
680169,6,2021-01-25,130
680201,4,2020-11-07,70
680249,1,2020-12-15,140
675419,8,2021-01-18,580
675488,7,2020-12-28,70
675616,1,2020-11-23,10
675648,9,2021-02-07,630
675696,2,2020-12-09,470
675712,4,2021-01-20,70
675760,1,2020-12-18,60
675776,3,2020-12-26,260
679952,3,2020-11-28,40
679984,5,2020-12-21,110
680064,3,2020-12-01,170
680096,1,2020-11-06,190
680144,1,2020-11-09,40
680208,1,2020-11-06,10
680224,1,2021-01-08,60
675394,10,2020-12-12,230
675463,1,2021-01-27,350
675559,2,2021-01-03,500
675687,15,2020-12-17,720
675719,6,2020-12-26,210
675735,4,2020-11-18,170
668582,1,2021-01-13,140
679788,8,2020-12-05,150
679868,1,2020-11-02,10
679900,2,2020-12-19,20
679996,5,2020-11-30,100
680012,1,2020-11-23,170
680092,4,2020-11-29,180
680172,2,2020-11-24,360
680220,1,2020-12-05,10
675454,1,2021-01-14,470
675507,2,2020-12-07,20
675539,7,2021-01-29,440
675731,8,2020-12-02,400
668567,1,2020-12-15,50
668599,2,2021-01-17,1480
679853,3,2020-11-13,60
679997,3,2020-12-31,160
680061,2,2021-01-05,90
680093,2,2021-01-30,30
680189,10,2020-12-22,280
680237,2,2020-12-27,160
675407,1,2020-12-20,10
675476,2,2020-11-28,180
675508,22,2020-12-22,350
675572,2,2021-01-20,410
675620,11,2020-12-02,350
675732,18,2020-12-01,480
666205,5,2021-02-03,200
666237,4,2020-12-21,130
666349,27,2020-12-24,980
666381,5,2020-12-29,240
666429,4,2020-12-17,1410
663230,1,2021-02-19,90
663294,8,2020-12-22,280
663390,3,2020-11-19,190
668370,7,2020-12-04,1290
668402,1,2020-12-22,110
679560,8,2020-12-14,190
679736,1,2021-01-12,80
679800,1,2021-01-24,70
679848,2,2021-01-08,50
679864,1,2021-01-17,160
680216,1,2021-01-21,40
675370,1,2020-12-18,60
675471,2,2020-11-28,50
675535,4,2021-01-17,290
675711,3,2021-01-30,390
675823,3,2020-11-25,230
664550,10,2021-01-26,390
664614,2,2021-02-05,300
664678,1,2020-11-27,20
664870,1,2021-02-01,40
680805,5,2020-11-20,70
680853,3,2020-12-21,70
669922,3,2020-12-25,30
669954,46,2021-01-23,1950
680898,3,2020-12-10,100
680994,5,2020-12-13,110
681026,3,2020-11-29,70
681154,1,2021-01-08,30
681170,4,2020-11-05,60
681186,2,2021-01-21,40
681234,7,2021-01-09,140
669994,3,2021-02-06,120
670074,3,2020-12-23,130
670106,2,2020-11-13,240
670298,4,2021-01-24,750
670346,2,2020-12-08,780
670362,2,2020-11-26,90
664531,3,2021-02-07,60
664819,1,2021-01-28,840
664867,2,2020-11-21,600
680754,5,2021-01-07,140
680786,3,2020-12-25,30
680866,2,2021-01-06,60
669423,18,2021-01-07,870
669439,3,2020-11-30,160
669871,6,2020-12-30,240
669935,4,2020-12-07,400
669951,7,2020-12-13,440
681183,1,2020-12-13,40
669991,13,2021-01-14,690
670071,4,2020-12-04,140
670119,1,2021-01-09,830
670183,1,2020-12-13,120
670279,1,2020-11-04,150
670311,2,2020-12-14,30
670327,2,2020-12-03,260
670359,2,2020-12-21,100
664521,2,2020-11-24,30
664537,16,2021-01-18,550
664569,3,2020-12-19,60
664745,1,2020-12-26,650
664809,3,2020-12-30,450
664841,4,2020-11-25,240
680824,3,2020-11-06,50
680856,5,2020-11-12,110
669605,2,2021-02-04,800
669925,1,2021-01-01,1380
680885,1,2020-11-10,20
681093,1,2020-12-13,40
669965,4,2021-01-27,150
670077,4,2021-01-23,120
670157,5,2020-11-27,350
670253,2,2020-12-31,200
670365,4,2021-02-15,40
675879,15,2021-02-04,320
675895,3,2020-12-25,190
675943,4,2021-01-24,70
675959,13,2020-12-28,520
676007,10,2020-11-19,440
676023,8,2020-12-05,470
664612,1,2020-12-28,10
664660,6,2020-12-26,170
664756,3,2021-02-04,380
669584,8,2021-02-12,290
669616,1,2021-01-09,60
669872,1,2020-11-22,10
669904,2,2020-12-03,110
669920,2,2020-12-26,370
680960,4,2020-12-02,80
681120,1,2020-11-06,80
681200,2,2021-01-04,40
669976,1,2020-11-06,1790
670024,16,2021-02-18,520
670056,3,2020-11-16,60
670168,5,2020-11-22,600
670280,2,2020-12-09,250
670360,7,2021-02-13,70
675922,3,2021-01-25,240
675938,1,2020-11-16,10
664539,2,2021-01-09,20
664699,3,2020-12-16,760
664811,8,2020-12-02,430
664843,8,2021-01-15,310
680826,2,2020-11-20,110
669479,2,2020-11-12,100
669815,6,2020-12-17,260
669895,6,2021-02-02,1250
681175,1,2021-01-18,30
681239,1,2020-12-22,10
670127,2,2020-12-03,710
670191,1,2021-01-14,180
670207,21,2021-01-10,610
670271,5,2020-12-31,350
670319,4,2021-02-05,150
670335,2,2020-12-27,170
675881,2,2020-12-01,120
675961,1,2021-02-04,220
664509,3,2021-02-04,220
664525,2,2021-01-12,100
664669,2,2020-12-25,280
664829,5,2021-01-01,330
680796,1,2020-12-13,30
669433,6,2021-01-13,230
669449,4,2020-12-21,450
669705,1,2021-01-11,20
669865,1,2020-11-28,50
669897,4,2021-01-02,150
680921,1,2021-01-19,10
681081,3,2020-11-05,70
670001,3,2020-11-20,270
670017,1,2020-11-28,140
670097,4,2021-01-01,400
670289,1,2020-12-25,1560
675931,3,2020-11-05,960
664546,9,2021-01-28,530
664594,4,2020-12-11,70
680801,1,2020-12-10,70
669614,4,2021-01-26,40
669902,10,2020-12-07,1550
680926,1,2020-11-18,70
680958,2,2021-01-13,40
681006,1,2020-12-05,90
681118,2,2020-11-19,70
681166,1,2020-11-16,30
669958,3,2020-12-17,80
670134,2,2020-12-25,810
670150,3,2020-11-29,1590
670342,1,2020-12-08,210
675872,2,2020-12-27,600
676000,9,2020-11-25,530
676032,5,2021-01-27,50
664764,1,2021-01-11,10
664860,1,2021-02-07,60
680763,1,2020-11-28,50
680779,1,2020-12-16,40
669800,7,2020-12-20,1670
669912,42,2020-11-27,1710
669928,5,2020-12-16,450
680904,2,2020-11-11,160
681016,4,2020-11-28,40
681032,3,2020-11-22,70
681128,1,2020-12-02,80
681144,4,2020-12-12,50
681176,2,2020-12-17,90
670080,13,2020-12-20,320
670160,5,2020-12-12,190
670288,2,2020-12-15,20
670336,22,2020-12-01,1480
675866,1,2021-01-07,50
675914,4,2021-01-07,120
675994,1,2021-01-18,10
676010,9,2020-11-19,520
676058,1,2020-12-17,480
664536,7,2021-01-28,1470
664696,7,2020-12-06,420
669588,2,2021-01-15,1530
669700,1,2020-12-31,150
669892,3,2020-12-09,110
680948,2,2020-11-27,80
681060,1,2020-12-02,130
681092,1,2021-01-04,50
681124,1,2020-12-15,10
681140,1,2021-01-23,30
681204,4,2021-01-22,90
681252,2,2020-12-21,70
669980,4,2021-02-19,50
670012,1,2021-01-19,310
670060,2,2020-12-26,40
670124,1,2020-12-04,370
670316,7,2021-01-09,160
670348,3,2020-12-22,1520
675910,5,2020-12-19,350
675942,2,2021-01-25,60
676022,8,2020-12-26,240
676038,9,2020-12-13,540
664511,2,2021-01-14,810
664527,2,2020-12-30,170
664559,3,2021-01-30,150
664623,11,2021-02-09,360
664751,3,2021-01-14,90
680734,2,2020-12-14,20
669419,1,2020-11-29,1430
669435,9,2021-01-07,580
669483,1,2021-01-09,650
669563,1,2020-11-29,10
669883,44,2021-01-06,1010
669915,2,2020-12-04,1170
680891,1,2020-12-07,10
680987,3,2020-11-25,190
681083,3,2020-12-14,60
669971,2,2021-01-18,360
670019,14,2021-01-01,1920
670051,15,2021-01-21,210
670067,5,2021-01-22,220
670083,1,2020-12-20,1370
670115,2,2020-11-11,30
670227,5,2020-12-22,410
670243,1,2020-12-10,50
675869,6,2020-11-15,780
675885,4,2020-12-02,130
676029,3,2020-12-13,30
676061,2,2021-01-27,340
664586,1,2021-01-28,720
664762,2,2020-12-26,100
680825,3,2021-01-11,70
669478,7,2020-12-22,120
669702,5,2020-11-16,550
680902,3,2020-12-05,120
681030,2,2020-12-15,60
681142,1,2021-01-25,90
670094,2,2020-12-30,270
670158,2,2020-11-24,540
670190,13,2021-02-15,840
670254,1,2020-11-14,190
670366,2,2020-12-11,900
675864,1,2021-01-11,100
675928,9,2021-01-01,320
675960,1,2021-01-24,950
676024,3,2021-01-26,220
664689,2,2021-01-10,1440
664801,1,2021-01-16,110
680816,1,2020-12-23,20
669421,22,2021-02-09,640
669597,21,2020-12-06,670
669613,12,2020-12-26,730
669949,2,2020-12-07,50
680893,2,2020-12-11,30
681149,1,2021-01-17,100
670069,2,2021-01-08,130
670101,2,2020-12-26,250
670117,1,2021-02-21,20
670133,2,2020-12-20,430
670149,2,2021-01-24,170
670181,6,2021-02-04,1370
670213,2,2020-12-14,50
670245,2,2021-02-12,1560
670277,7,2021-01-14,160
670357,10,2020-12-08,1600
675919,2,2020-12-31,50
676031,2,2021-01-16,20
676127,4,2021-01-23,240
664647,4,2021-01-13,1130
664823,1,2020-11-27,10
669459,3,2021-01-02,50
669587,2,2020-11-16,1110
669603,2,2020-12-17,170
669923,1,2021-01-26,110
669939,2,2020-11-21,770
669955,1,2020-12-20,160
681091,1,2021-01-07,10
681123,1,2021-01-08,20
670011,3,2020-11-20,140
670059,1,2021-01-15,1060
670075,1,2020-11-11,1090
670171,16,2021-01-15,580
670235,1,2020-11-20,20
670251,8,2020-11-21,270
670331,1,2021-01-08,30
670347,2,2021-02-14,240
675877,4,2021-01-17,360
675893,1,2021-01-07,110
675925,4,2021-02-05,290
675973,4,2021-01-21,50
676053,1,2021-01-06,140
676069,2,2020-11-13,150
666283,31,2020-12-21,1100
666363,1,2020-11-25,200
666507,17,2021-01-09,340
666555,1,2021-01-29,20
666651,3,2021-02-18,620
666763,5,2021-01-05,190
666859,2,2020-12-11,20
668352,26,2020-12-20,610
668384,10,2020-12-31,600
668416,2,2021-01-05,30
668432,2,2020-12-11,220
668528,1,2021-01-17,1430
668576,3,2021-02-03,1010
668624,1,2021-01-16,60
680767,9,2020-11-07,170
680863,1,2021-01-27,100
669804,14,2021-01-01,270
680908,1,2020-11-25,10
681116,1,2020-12-07,20
669988,3,2020-12-14,850
670052,6,2021-01-18,690
670132,1,2021-01-15,260
670148,1,2021-01-14,1350
670292,8,2021-01-22,330
670308,11,2021-01-02,110
670324,2,2021-01-14,460
670340,3,2020-12-15,180
675918,1,2021-01-24,110
675966,5,2020-12-24,270
676014,6,2020-12-17,230
679558,1,2021-01-30,40
679590,9,2020-12-14,90
679606,7,2021-01-18,260
679622,1,2020-12-18,10
679862,1,2020-11-29,30
680038,2,2021-01-20,20
680086,1,2020-11-26,60
680102,3,2020-12-12,270
675432,3,2021-01-24,180
675469,1,2021-01-08,490
675629,2,2021-01-01,730
675677,1,2020-12-17,10
675709,4,2021-01-28,140
676280,12,2020-12-13,120
676401,4,2020-12-14,310
676497,1,2020-11-19,90
676513,1,2021-01-03,120
676561,1,2021-02-05,210
676801,1,2020-11-06,20
676833,1,2020-12-04,40
663463,16,2020-11-28,780
663543,1,2021-01-07,250
663591,11,2020-12-29,410
663655,2,2021-02-15,390
663767,3,2021-02-11,90
676075,1,2020-12-11,450
676267,3,2021-01-03,180
676372,1,2021-01-17,120
676836,4,2020-12-30,80
664773,2,2020-12-02,60
664789,1,2021-02-18,60
664869,8,2020-12-15,190
680724,4,2021-01-02,100
680820,2,2021-01-17,40
680868,1,2021-01-20,60
669473,2,2020-11-07,470
669601,4,2021-01-23,90
669905,9,2021-01-31,190
681041,1,2021-01-13,10
681089,4,2021-01-04,120
669961,1,2021-01-05,170
670025,2,2020-12-21,250
670089,3,2021-01-16,1350
670105,1,2020-12-10,20
670185,2,2021-01-28,1300
670329,30,2021-01-10,890
675875,10,2021-01-22,660
675891,1,2020-11-28,40
676002,2,2020-11-30,410
676395,1,2021-01-23,20
676507,7,2021-01-26,70
676555,3,2020-11-22,40
676635,2,2021-01-13,30
676811,2,2020-11-17,200
676843,12,2021-01-16,350
663489,1,2021-01-01,180
663505,1,2021-02-09,130
663697,1,2021-02-10,140
676125,1,2020-11-15,390
676221,2,2020-12-16,260
676253,3,2020-12-10,110
676406,3,2020-12-21,470
676630,6,2021-01-26,170
676774,11,2021-01-04,260
663420,1,2020-12-31,530
663484,2,2021-01-04,20
664718,30,2021-01-18,660
669418,2,2021-01-23,190
669706,14,2020-12-06,470
669754,4,2021-01-14,50
669882,18,2021-01-19,430
681082,1,2020-11-20,60
681258,2,2020-11-07,50
669970,32,2020-12-13,690
670002,43,2020-12-21,1660
670050,1,2020-11-29,320
670082,2,2020-12-13,280
670258,4,2020-11-25,140
670274,12,2021-02-13,230
675868,1,2021-01-25,520
675916,4,2021-01-31,590
676108,3,2020-12-14,510
676266,1,2020-11-28,40
676483,6,2020-11-13,280
676515,3,2020-12-03,130
676611,9,2020-12-29,390
676691,6,2020-12-21,120
676819,9,2021-01-26,230
663609,3,2020-12-15,920
663721,1,2020-12-03,620
663801,3,2020-12-17,1310
676049,4,2021-01-25,200
676097,1,2020-11-26,70
676273,3,2020-12-21,60
676330,9,2020-11-20,110
676746,2,2020-12-18,310
676762,2,2020-12-17,50
676778,2,2021-01-02,40
676842,1,2020-11-14,40
663408,5,2021-02-06,450
663488,1,2020-11-26,330
663504,1,2020-12-04,430
663520,2,2020-11-30,140
663536,4,2021-02-20,40
676112,9,2020-12-04,180
676176,1,2021-01-04,40
676393,8,2020-12-17,90
676777,1,2021-01-16,660
676809,6,2021-01-24,140
676841,9,2021-01-17,330
663631,1,2021-02-11,80
663647,6,2020-12-04,800
676415,1,2021-01-08,80
676639,1,2020-11-25,180
663445,6,2020-12-05,650
663525,1,2020-12-01,490
663685,22,2021-02-21,1200
675892,4,2021-01-17,60
675908,4,2021-01-04,460
675924,5,2020-12-30,250
675940,1,2020-11-15,60
676020,2,2021-01-31,60
676036,8,2021-01-11,80
676084,3,2021-01-28,130
676244,2,2020-12-27,120
676797,1,2020-12-14,50
663619,5,2020-12-10,70
676087,13,2020-12-21,930
676119,5,2021-01-15,50
676135,3,2020-12-11,60
676848,1,2021-01-03,190
663430,7,2020-12-02,690
663462,2,2021-01-29,460
663606,11,2020-12-23,670
676312,3,2020-11-26,80
676392,6,2021-01-19,300
676792,1,2021-01-14,620
663566,7,2021-01-12,280
663598,1,2020-11-17,10
663662,1,2020-11-20,90
663742,16,2020-12-06,930
676478,1,2021-01-19,60
676510,2,2021-01-24,90
676830,2,2020-12-31,800
663540,4,2021-01-02,1300
676025,1,2020-12-11,230
676041,3,2021-01-29,150
676057,1,2021-01-26,120
676386,1,2020-12-27,10
676466,1,2020-11-26,630
676482,1,2021-01-27,10
676514,4,2021-01-09,110
676770,5,2020-12-03,280
663592,10,2021-01-21,310
663672,2,2020-12-19,670
663736,1,2020-12-31,30
663768,2,2021-01-09,30
676270,18,2020-12-07,480
676503,3,2020-11-12,30
676631,2,2020-11-21,90
663549,1,2020-12-06,10
663789,1,2021-01-15,760
676051,1,2020-12-22,20
676099,1,2021-01-06,410
676227,1,2021-01-22,50
676396,1,2020-12-09,10
676492,2,2021-01-13,220
676764,3,2021-01-18,70
676828,1,2020-11-13,120
676844,4,2020-12-24,120
663746,1,2021-01-29,980
676236,7,2020-12-30,280
676268,2,2020-12-11,200
676405,1,2020-12-10,750
676469,5,2021-01-14,170
676549,1,2021-01-07,100
676629,1,2020-12-22,60
676709,1,2020-11-11,620
663563,1,2021-02-06,30
663787,1,2020-12-25,10
665271,1,2021-01-09,970
666106,1,2020-11-24,60
668810,14,2021-02-04,430
673309,2,2020-12-12,130
668732,8,2020-12-04,80
675976,13,2020-12-10,260
671128,1,2020-12-14,420
671448,16,2020-11-24,1080
659991,1,2021-02-18,90
671388,1,2020-12-05,30
670795,3,2020-12-05,60
670827,10,2020-12-25,360
659818,10,2020-12-12,130
671179,9,2020-12-20,440
670985,2,2020-12-23,50
659816,5,2021-02-03,190
659912,1,2021-01-20,60
671405,2,2020-12-20,130
670828,1,2021-01-09,560
681688,1,2020-11-04,40
659643,4,2020-12-20,170
671280,5,2021-02-06,260
670757,10,2020-11-20,210
670965,1,2020-12-11,30
659956,2,2021-01-15,280
671161,5,2020-11-21,210
670858,10,2020-12-13,360
671150,10,2020-12-22,280
671278,4,2021-01-09,120
671326,4,2021-01-25,120
670998,3,2020-11-25,120
659845,8,2021-01-06,280
671130,1,2021-01-13,200
671482,1,2020-12-16,70
670835,5,2020-12-10,60
670867,3,2020-12-15,70
670899,5,2020-12-10,360
659938,5,2021-01-13,200
671207,2,2021-01-10,540
671287,10,2021-01-23,830
671415,1,2021-01-26,60
671463,2,2021-01-29,120
659745,2,2021-01-11,30
671286,4,2020-12-15,60
670894,6,2020-11-24,330
659933,1,2020-12-02,50
670781,1,2020-12-02,70
670909,3,2021-01-08,140
670735,13,2020-12-22,250
671251,3,2020-11-22,170
659743,2,2020-12-31,450
659951,4,2020-12-13,50
671220,3,2021-02-09,180
671444,1,2021-01-08,20
660202,1,2021-02-10,10
671543,8,2020-11-15,160
671703,2,2020-12-21,70
671668,6,2021-02-11,130
665495,1,2021-01-10,50
671749,4,2021-01-22,80
665599,1,2021-01-30,30
660237,2,2021-01-09,40
671498,5,2020-11-19,150
671530,1,2020-12-06,50
671642,1,2020-12-24,330
671736,3,2020-12-17,60
665451,1,2020-11-18,60
665467,22,2021-01-31,260
660025,6,2020-12-21,390
671806,3,2020-12-26,110
660368,1,2021-02-04,50
671597,2,2020-12-10,40
665360,5,2020-11-21,50
671893,1,2020-11-06,200
660436,2,2020-12-29,160
665364,1,2020-12-02,320
665611,2,2021-01-12,170
671809,3,2021-01-23,90
671795,1,2020-12-18,60
665478,1,2021-01-03,580
671554,1,2020-11-11,120
665301,1,2021-01-07,660
665461,2,2020-12-21,450
660366,1,2021-02-02,50
671499,4,2020-12-31,100
671547,1,2020-12-01,90
671771,3,2021-01-13,230
665390,4,2021-01-08,1100
671564,1,2020-12-10,160
671580,1,2021-01-02,70
671025,8,2021-01-13,440
671105,8,2020-11-27,340
671365,4,2020-11-06,140
660178,2,2021-01-16,20
671551,14,2020-11-29,270
671695,7,2020-12-15,230
665426,3,2021-01-01,290
665545,6,2021-01-02,1030
671582,1,2020-12-16,70
665457,1,2020-12-18,50
672011,1,2020-11-30,40
672206,1,2020-11-10,60
672222,1,2020-11-16,50
672302,3,2021-01-15,120
672366,1,2020-12-01,60
661278,1,2020-12-24,70
672279,2,2020-11-23,60
671821,13,2021-01-18,680
671885,3,2020-12-24,400
672141,3,2020-12-14,170
672304,6,2021-02-01,510
672384,6,2021-01-26,320
672216,2,2020-12-27,50
661224,2,2020-12-18,450
671855,3,2020-12-16,150
672095,4,2020-11-26,190
672194,1,2020-12-11,180
672450,1,2020-11-23,30
671985,1,2020-11-20,320
672049,3,2020-12-21,140
672081,4,2021-02-02,900
672113,1,2021-01-05,50
671854,2,2021-01-27,300
671890,3,2021-01-03,120
660889,2,2020-12-25,40
672453,9,2020-12-09,240
672485,4,2020-12-02,60
672517,2,2020-12-13,660
660629,2,2020-11-28,60
672230,5,2020-12-04,130
671820,4,2020-11-21,190
671836,3,2020-12-21,140
660851,7,2020-12-17,300
672239,5,2020-12-10,420
661103,2,2021-01-07,100
671929,2,2020-12-14,110
672121,2,2021-01-01,40
672137,7,2020-12-12,190
660864,1,2021-01-22,100
672204,1,2020-11-29,10
661212,1,2021-01-14,220
671968,11,2021-02-02,270
672064,4,2021-01-08,610
660690,14,2021-01-19,630
672307,14,2021-02-05,700
660849,8,2020-11-28,570
672173,1,2020-12-01,30
665491,4,2021-02-08,130
665610,3,2021-02-17,140
671816,3,2020-12-31,170
671896,1,2020-11-25,130
672151,6,2020-11-14,180
672458,2,2020-11-03,60
671958,4,2020-11-30,270
661037,1,2020-12-19,50
672457,2,2021-01-02,60
661241,4,2021-01-06,80
661695,4,2020-12-26,240
678317,1,2021-01-25,150
666964,1,2020-11-09,150
667044,3,2020-12-30,480
667396,4,2021-01-11,450
678259,1,2021-01-14,20
678275,2,2020-12-12,90
666906,1,2021-01-02,60
667114,6,2020-11-26,1090
667386,9,2021-01-01,350
658323,3,2021-02-02,950
672646,8,2020-12-11,1220
666929,8,2021-01-27,810
672583,1,2021-01-20,450
672615,1,2020-12-21,20
678229,1,2020-11-11,20
667020,2,2020-12-17,710
667148,1,2020-12-16,20
667196,8,2021-01-06,440
667388,1,2020-11-30,30
667516,8,2020-12-09,160
672542,7,2021-01-03,300
666928,2,2020-11-21,20
667520,8,2020-12-14,540
667584,5,2021-02-04,130
678478,4,2020-11-10,120
672681,1,2020-12-20,40
672761,7,2020-12-22,1420
661677,4,2020-12-28,60
666914,1,2021-01-26,30
667058,14,2020-12-27,540
667314,3,2020-11-25,330
667618,1,2021-01-21,190
672531,1,2021-01-22,90
672547,2,2020-12-09,160
678145,4,2020-12-18,80
666936,1,2020-11-07,350
667112,11,2021-01-03,240
667528,2,2021-01-01,80
667624,1,2020-11-07,260
661460,1,2021-01-28,60
678306,6,2021-01-11,160
667241,2,2020-12-31,40
667497,7,2020-12-11,320
667071,1,2020-11-15,90
667471,1,2021-01-25,290
672641,2,2021-01-01,70
666982,2,2020-12-16,2040
667158,1,2021-01-25,140
667318,5,2021-01-13,150
667334,7,2020-12-12,410
667558,4,2020-12-25,1070
662511,7,2020-12-16,130
662527,6,2021-01-13,680
662543,2,2021-01-05,20
674610,2,2020-11-29,70
674658,1,2021-01-09,150
674690,1,2021-01-03,40
678443,4,2021-01-23,100
664424,12,2020-12-19,220
678681,5,2020-12-11,150
678713,1,2020-12-09,270
678761,1,2020-11-23,70
668133,1,2020-12-08,120
678458,3,2021-01-07,30
662656,17,2020-12-26,540
664402,11,2021-01-15,180
678947,1,2020-11-23,10
668143,1,2020-12-12,130
678574,3,2021-01-22,150
662452,5,2020-11-28,190
662516,1,2020-12-01,610
674727,4,2020-12-22,320
664294,1,2020-12-19,80
664454,1,2021-01-17,390
678695,2,2020-11-30,70
678791,3,2020-11-20,190
668083,2,2020-12-07,170
674677,2,2021-01-24,40
674741,3,2020-12-23,110
674805,1,2020-11-12,40
664324,1,2021-01-22,220
664485,3,2020-12-27,170
668274,10,2021-01-29,180
662477,2,2020-11-25,20
664495,8,2021-01-02,690
668140,1,2020-12-09,110
668236,4,2021-01-31,230
678466,4,2020-12-19,200
666150,2,2021-01-09,50
674603,6,2021-01-17,480
678632,1,2020-12-10,50
678769,1,2020-12-14,100
674890,1,2020-12-14,240
664169,1,2020-12-18,1440
664393,2,2021-02-07,450
679098,1,2020-12-16,10
679146,2,2021-01-06,70
668214,6,2021-02-02,1080
672072,1,2020-12-23,160
660618,1,2020-11-23,80
660714,1,2021-02-04,100
672395,1,2020-12-12,60
661195,13,2020-12-02,320
678591,2,2021-01-04,120
678952,1,2021-01-26,40
678596,8,2020-11-10,80
662458,9,2021-02-20,760
662522,1,2020-12-05,110
674893,1,2021-01-27,50
668153,2,2020-12-29,70
675187,1,2021-01-18,50
668272,1,2021-01-17,30
668628,4,2021-01-15,70
668884,8,2021-02-14,780
668996,2,2020-12-27,190
675141,3,2020-11-10,70
668707,14,2021-01-25,460
668819,1,2020-12-28,40
668979,3,2020-12-26,150
675172,4,2020-11-07,140
668253,3,2021-01-24,680
668753,5,2020-12-28,260
668929,7,2021-01-29,340
675298,1,2020-12-15,320
662786,1,2020-12-26,130
668717,10,2020-12-07,340
668957,4,2020-11-25,100
675198,1,2020-12-30,50
668746,1,2021-01-25,220
675051,3,2020-12-11,90
675227,1,2020-12-03,50
679400,8,2021-01-21,170
668905,1,2021-01-11,220
674949,4,2020-12-21,240
675114,4,2020-11-24,660
675130,1,2020-11-25,50
658784,1,2021-01-28,50
679514,2,2020-12-13,130
668875,2,2020-12-22,30
668971,8,2020-12-18,310
674967,1,2020-11-18,10
675228,2,2020-11-14,50
679220,1,2021-01-22,70
662807,1,2021-02-08,50
658556,1,2020-12-14,40
668744,7,2021-02-13,350
668792,2,2020-12-05,150
668840,2,2020-12-12,100
674996,8,2020-11-21,280
675113,1,2020-12-19,90
668759,1,2020-11-22,100
675208,2,2021-01-10,70
679493,1,2021-01-17,390
668934,4,2020-12-01,170
668982,1,2020-12-04,150
662936,1,2020-11-24,80
673117,1,2020-11-18,40
679518,1,2020-11-13,30
668927,1,2021-01-03,40
668959,1,2020-12-09,200
662913,2,2021-01-05,310
675296,1,2020-12-19,350
678304,2,2020-12-25,380
667079,12,2020-12-25,500
667159,7,2020-12-23,320
667399,10,2021-01-03,450
667479,6,2021-01-05,710
